253.0000000000000000	253.0000000000000000	253.0000000000000000	245.1325008579461600	215.9210587229989900	178.3829021511786600	155.7190864795513500	156.1252679319098300	152.7287702498801400	123.0050022292995500	123.9899647269431400	117.5960530407669000	133.2081873885182400	
253.0000000000000000	253.0000000000000000	253.0000000000000000	252.8333625189388600	252.2385499896685700	251.5384621296720100	222.3533787339656000	171.0285559152582700	146.8261253826871700	121.1349904407136100	92.3979668480164380	89.1165362739264990	84.2957924529448520	
253.0000000000000000	253.0000000000000000	253.0000000000000000	253.0000000000000000	253.0000000000000000	246.6465209196634300	190.0156925708118400	126.6085649384090700	82.9410693356879420	80.4240556292228490	68.8548286484435290	61.8665014033024360	79.6242789148087700	
253.0000000000000000	253.0000000000000000	253.0000000000000000	253.0000000000000000	179.8428974439358400	115.2640717058989800	77.7783083870367590	68.8756564328762980	68.1073680046605290	67.9895929864918570	66.1469771475814100	78.1327537805999130	65.0003262950134230	
253.0000000000000000	253.0000000000000000	234.6969261329576300	156.6395571835564900	90.1768344245076180	70.6904530920034660	65.3699037931290120	76.6302551590437700	71.9818422209385180	71.9891428394900430	71.2074037283108940	65.4895414340768550	68.8228145734085790	
253.0000000000000000	253.0000000000000000	197.3712292325088200	125.2023327058491600	87.7569920301311440	76.6271622480184790	83.6354137494860480	81.0214232934772840	83.1415736514251760	67.7781929877467060	59.2804164622818280	71.3636722366463660	68.9567916685127500	
253.0000000000000000	237.0071599435434600	167.9235370538046900	117.7753078301462800	137.2308735374686800	216.0375640201346200	252.9999999999988300	207.7584499869920500	116.5124365901755300	79.2596321611923710	67.2869637722428140	64.0260242389648510	64.2651887677236570	
243.9713100403794800	193.0071262852364100	136.9199018353125200	138.8416217770330300	246.4846915752830800	253.0000000000000000	252.6762765482947700	237.4330074994267600	155.5030086484326800	92.1704832553261610	71.4204282259765930	66.0651141776577330	63.6087621028194900	
236.4109918226396300	191.8436592980873200	145.9926479746837100	169.8500659137516500	251.1755274039975100	253.0000000000000000	253.0000000000000000	247.2146365627380900	193.1854276654763400	129.9851671518542300	94.1462623152167310	63.8359773579810720	67.5178199204853370	
230.7603689183989400	200.0517562394386500	144.5043589896116900	167.8981781220140900	243.8684206212061600	253.0000000000000000	253.0000000000000000	251.0178387953890800	227.4192595431987300	167.0766797468301900	124.4630692552284600	82.8811814774770570	67.9685007165816590	
219.7522518807651000	190.4282836042195000	139.4434744669946200	152.1091752796122300	217.2866165682224000	252.8888485879712400	253.0000000000000000	253.0000000000000000	245.2464554549527200	203.7719671095060200	158.2590901699314300	154.8509039218500600	168.6497622040269800	
196.4518706645208100	170.3277487905245400	149.2606150327310400	153.8998093836400500	181.6440712826142200	245.1239745583616000	252.8361482510966900	253.0000000000000000	248.4847001151275700	224.8970617005651600	202.0508765546145500	208.5771593906849300	222.3966158995419800	
166.8710092278563200	164.8506462562583600	152.3470244521205100	158.2942321220317600	174.3501371420348400	200.8024944608067700	244.8895932375115500	252.6290300844901500	253.0000000000000000	237.2503280225977600	208.8590983887944800	216.3266186846642800	239.0663173279734500	
