0.000157	-0.000010	0.000009	0.000000	-0.000002	-0.000073	-0.000011	0.000157	-0.000010	0.000009	-0.000003	-0.000146	-0.000022	0.000000	0.000000	0.000000	-0.000004	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000004	-0.000003	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000010	0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000010	0.000000	0.000000	0.000000	0.000000	0.000002	0.000011	0.000000	0.000000	0.000000	0.000000	0.000002	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000000	0.000000	0.000000	0.000000	0.000002	0.000003	-0.000497	0.000000	0.000000	0.000000	-0.000014	-0.000014	0.000000	0.000000	0.000000	0.000000	0.000004	0.000008	0.000000	0.000000	0.000000	0.000000	0.000007	-0.000011	0.000000	0.000157	-0.000010	0.000009	-0.000147	-0.000010	0.000000	0.000157	-0.000010	0.000009	-0.000143	0.000005	0.000000	0.000157	-0.000010	0.000009	-0.000140	-0.000002	0.000000	0.000157	-0.000010	0.000009	-0.000144	-0.000016	0.000000	0.000157	-0.000010	0.000009	-0.000148	-0.000004	0.000000	0.000157	-0.000010	0.000009	-0.000145	-0.000008	0.000000	
-0.000010	0.000138	0.000018	-0.000000	0.000072	0.000001	0.000006	-0.000010	0.000138	0.000018	0.000144	0.000003	0.000012	0.000000	0.000000	0.000000	0.000002	-0.000005	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000000	0.000000	0.000000	0.000000	-0.000009	-0.000004	0.000000	0.000000	0.000000	0.000000	0.000010	-0.000006	0.000000	0.000000	0.000000	0.000000	-0.000012	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000001	0.000000	0.000000	0.000000	0.000000	-0.000003	0.000002	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000002	0.000429	0.000000	0.000000	0.000000	0.000016	-0.000012	0.000000	0.000000	0.000000	0.000000	-0.000008	0.000002	0.000000	0.000000	0.000000	0.000000	0.000010	0.000005	0.000000	-0.000010	0.000138	0.000018	0.000001	0.000139	0.000000	-0.000010	0.000138	0.000018	-0.000006	0.000129	0.000000	-0.000010	0.000138	0.000018	-0.000003	0.000143	0.000000	-0.000010	0.000138	0.000018	0.000012	0.000122	0.000000	-0.000010	0.000138	0.000018	0.000003	0.000144	0.000000	-0.000010	0.000138	0.000018	0.000004	0.000143	0.000000	
0.000009	0.000018	0.000029	0.000000	0.000011	-0.000008	-0.000000	0.000009	0.000018	0.000029	0.000022	-0.000015	-0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000003	0.000000	0.000000	0.000000	0.000000	-0.000009	0.000002	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000002	-0.000000	0.000469	0.000000	0.000000	0.000000	-0.000011	-0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000005	0.000005	0.000000	0.000009	0.000018	0.000029	-0.000016	0.000021	0.000000	0.000009	0.000018	0.000029	-0.000016	0.000021	0.000000	0.000009	0.000018	0.000029	-0.000015	0.000022	0.000000	0.000009	0.000018	0.000029	-0.000014	0.000018	0.000000	0.000009	0.000018	0.000029	-0.000015	0.000022	0.000000	0.000009	0.000018	0.000029	-0.000015	0.000022	0.000000	
0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000001	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	
-0.000002	0.000072	0.000011	-0.000000	0.000039	-0.000001	0.000002	-0.000002	0.000072	0.000011	0.000078	-0.000002	0.000003	0.000000	0.000000	0.000000	0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000000	0.000000	0.000000	0.000000	-0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	-0.000003	0.000000	0.000000	0.000000	0.000000	-0.000007	0.000001	0.000000	0.000000	0.000000	0.000000	-0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	-0.000002	0.000003	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000002	0.000301	0.000000	0.000000	0.000000	0.000008	-0.000005	0.000000	0.000000	0.000000	0.000000	-0.000004	0.000002	0.000000	0.000000	0.000000	0.000000	0.000006	0.000004	0.000000	-0.000002	0.000072	0.000011	-0.000003	0.000075	0.000000	-0.000002	0.000072	0.000011	-0.000006	0.000072	0.000000	-0.000002	0.000072	0.000011	-0.000004	0.000078	0.000000	-0.000002	0.000072	0.000011	0.000003	0.000064	0.000000	-0.000002	0.000072	0.000011	-0.000002	0.000078	0.000000	-0.000002	0.000072	0.000011	-0.000001	0.000077	0.000000	
-0.000073	0.000001	-0.000008	-0.000000	-0.000001	0.000036	0.000005	-0.000073	0.000001	-0.000008	-0.000002	0.000072	0.000009	0.000000	0.000000	0.000000	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000005	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000001	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000001	0.000014	0.000000	0.000000	0.000000	0.000009	0.000008	0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000003	0.000000	0.000000	0.000000	0.000000	-0.000002	0.000004	0.000000	-0.000073	0.000001	-0.000008	0.000072	0.000001	0.000000	-0.000073	0.000001	-0.000008	0.000070	-0.000005	0.000000	-0.000073	0.000001	-0.000008	0.000069	-0.000003	0.000000	-0.000073	0.000001	-0.000008	0.000071	0.000004	0.000000	-0.000073	0.000001	-0.000008	0.000072	-0.000002	0.000000	-0.000073	0.000001	-0.000008	0.000071	0.000000	0.000000	
-0.000011	0.000006	-0.000000	-0.000000	0.000002	0.000005	0.000006	-0.000011	0.000006	-0.000000	0.000003	0.000009	0.000012	0.000000	0.000000	0.000000	-0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000004	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000001	-0.000029	0.000000	0.000000	0.000000	0.000003	-0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000002	0.000002	0.000000	-0.000011	0.000006	-0.000000	0.000010	0.000007	0.000000	-0.000011	0.000006	-0.000000	0.000007	-0.000002	0.000000	-0.000011	0.000006	-0.000000	0.000005	0.000003	0.000000	-0.000011	0.000006	-0.000000	0.000008	0.000010	0.000000	-0.000011	0.000006	-0.000000	0.000010	0.000004	0.000000	-0.000011	0.000006	-0.000000	0.000008	0.000006	0.000000	
0.000157	-0.000010	0.000009	0.000000	-0.000002	-0.000073	-0.000011	0.000157	-0.000010	0.000009	-0.000003	-0.000146	-0.000022	0.000000	0.000000	0.000000	-0.000004	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000004	-0.000003	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000010	0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000010	0.000000	0.000000	0.000000	0.000000	0.000002	0.000011	0.000000	0.000000	0.000000	0.000000	0.000002	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000000	0.000000	0.000000	0.000000	0.000002	0.000003	-0.000497	0.000000	0.000000	0.000000	-0.000014	-0.000014	0.000000	0.000000	0.000000	0.000000	0.000004	0.000008	0.000000	0.000000	0.000000	0.000000	0.000007	-0.000011	0.000000	0.000157	-0.000010	0.000009	-0.000147	-0.000010	0.000000	0.000157	-0.000010	0.000009	-0.000143	0.000005	0.000000	0.000157	-0.000010	0.000009	-0.000140	-0.000002	0.000000	0.000157	-0.000010	0.000009	-0.000144	-0.000016	0.000000	0.000157	-0.000010	0.000009	-0.000148	-0.000004	0.000000	0.000157	-0.000010	0.000009	-0.000145	-0.000008	0.000000	
-0.000010	0.000138	0.000018	-0.000000	0.000072	0.000001	0.000006	-0.000010	0.000138	0.000018	0.000144	0.000003	0.000012	0.000000	0.000000	0.000000	0.000002	-0.000005	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000000	0.000000	0.000000	0.000000	-0.000009	-0.000004	0.000000	0.000000	0.000000	0.000000	0.000010	-0.000006	0.000000	0.000000	0.000000	0.000000	-0.000012	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000001	0.000000	0.000000	0.000000	0.000000	-0.000003	0.000002	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000002	0.000429	0.000000	0.000000	0.000000	0.000016	-0.000012	0.000000	0.000000	0.000000	0.000000	-0.000008	0.000002	0.000000	0.000000	0.000000	0.000000	0.000010	0.000005	0.000000	-0.000010	0.000138	0.000018	0.000001	0.000139	0.000000	-0.000010	0.000138	0.000018	-0.000006	0.000129	0.000000	-0.000010	0.000138	0.000018	-0.000003	0.000143	0.000000	-0.000010	0.000138	0.000018	0.000012	0.000122	0.000000	-0.000010	0.000138	0.000018	0.000003	0.000144	0.000000	-0.000010	0.000138	0.000018	0.000004	0.000143	0.000000	
0.000009	0.000018	0.000029	0.000000	0.000011	-0.000008	-0.000000	0.000009	0.000018	0.000029	0.000022	-0.000015	-0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000003	0.000000	0.000000	0.000000	0.000000	-0.000009	0.000002	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000002	-0.000000	0.000469	0.000000	0.000000	0.000000	-0.000011	-0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000005	0.000005	0.000000	0.000009	0.000018	0.000029	-0.000016	0.000021	0.000000	0.000009	0.000018	0.000029	-0.000016	0.000021	0.000000	0.000009	0.000018	0.000029	-0.000015	0.000022	0.000000	0.000009	0.000018	0.000029	-0.000014	0.000018	0.000000	0.000009	0.000018	0.000029	-0.000015	0.000022	0.000000	0.000009	0.000018	0.000029	-0.000015	0.000022	0.000000	
